Axle Type,Shoulder,P(kN),del T (C),k (MPa/m),h (m),l (m),S (kN)
Tandem,with concrete shoulders,200,0,300,0.35,0.7775,0.3189
Tandem,with concrete shoulders,200,0,300,0.4,0.8594,0.214
Tandem,with concrete shoulders,200,8,40,0.15,0.6816,3.5671
Tandem,with concrete shoulders,200,8,40,0.2,0.8457,2.0127
Tandem,with concrete shoulders,200,8,40,0.25,0.9998,1.295
Tandem,with concrete shoulders,200,8,40,0.3,1.1463,0.9064
Tandem,with concrete shoulders,200,8,40,0.35,1.2867,0.6732
Tandem,with concrete shoulders,200,8,40,0.4,1.4223,0.5227
Tandem,with concrete shoulders,200,8,80,0.15,0.5731,3.5592
Tandem,with concrete shoulders,200,8,80,0.2,0.7111,2.0035
Tandem,with concrete shoulders,200,8,80,0.25,0.8407,1.2848
Tandem,with concrete shoulders,200,8,80,0.3,0.9639,0.8952
Tandem,with concrete shoulders,200,8,80,0.35,1.082,0.6611
Tandem,with concrete shoulders,200,8,80,0.4,1.196,0.5098
Tandem,with concrete shoulders,200,8,150,0.15,0.4898,3.1591
Tandem,with concrete shoulders,200,8,150,0.2,0.6077,1.839
Tandem,with concrete shoulders,200,8,150,0.25,0.7184,1.2292
Tandem,with concrete shoulders,200,8,150,0.3,0.8237,0.8988
Tandem,with concrete shoulders,200,8,150,0.35,0.9247,0.7003
Tandem,with concrete shoulders,200,8,150,0.4,1.0221,0.5721
Tandem,with concrete shoulders,200,8,300,0.15,0.4119,2.7731
Tandem,with concrete shoulders,200,8,300,0.2,0.511,1.6695
Tandem,with concrete shoulders,200,8,300,0.25,0.6041,1.1613
Tandem,with concrete shoulders,200,8,300,0.3,0.6927,0.8873
Tandem,with concrete shoulders,200,8,300,0.35,0.7775,0.7237
Tandem,with concrete shoulders,200,8,300,0.4,0.8594,0.6188
Tandem,with concrete shoulders,200,13,40,0.15,0.6816,3.6706
Tandem,with concrete shoulders,200,13,40,0.2,0.8457,2.1162
Tandem,with concrete shoulders,200,13,40,0.25,0.9998,1.3985
Tandem,with concrete shoulders,200,13,40,0.3,1.1463,1.0099
Tandem,with concrete shoulders,200,13,40,0.35,1.2867,0.7767
Tandem,with concrete shoulders,200,13,40,0.4,1.4223,0.6262
Tandem,with concrete shoulders,200,13,80,0.15,0.5731,3.6627
Tandem,with concrete shoulders,200,13,80,0.2,0.7111,2.107
Tandem,with concrete shoulders,200,13,80,0.25,0.8407,1.3883
Tandem,with concrete shoulders,200,13,80,0.3,0.9639,0.9987
Tandem,with concrete shoulders,200,13,80,0.35,1.082,0.7646
Tandem,with concrete shoulders,200,13,80,0.4,1.196,0.6133
Tandem,with concrete shoulders,200,13,150,0.15,0.4898,3.3411
Tandem,with concrete shoulders,200,13,150,0.2,0.6077,2.021
Tandem,with concrete shoulders,200,13,150,0.25,0.7184,1.4112
Tandem,with concrete shoulders,200,13,150,0.3,0.8237,1.0808
Tandem,with concrete shoulders,200,13,150,0.35,0.9247,0.8823
Tandem,with concrete shoulders,200,13,150,0.4,1.0221,0.7541
Tandem,with concrete shoulders,200,13,300,0.15,0.4119,3.0261
Tandem,with concrete shoulders,200,13,300,0.2,0.511,1.9225
Tandem,with concrete shoulders,200,13,300,0.25,0.6041,1.4143
Tandem,with concrete shoulders,200,13,300,0.3,0.6927,1.1403
Tandem,with concrete shoulders,200,13,300,0.35,0.7775,0.9767
Tandem,with concrete shoulders,200,13,300,0.4,0.8594,0.8718
Tandem,with concrete shoulders,200,17,40,0.15,0.6816,3.7534
Tandem,with concrete shoulders,200,17,40,0.2,0.8457,2.199
Tandem,with concrete shoulders,200,17,40,0.25,0.9998,1.4813
Tandem,with concrete shoulders,200,17,40,0.3,1.1463,1.0927
Tandem,with concrete shoulders,200,17,40,0.35,1.2867,0.8595
Tandem,with concrete shoulders,200,17,40,0.4,1.4223,0.709
Tandem,with concrete shoulders,200,17,80,0.15,0.5731,3.7455
Tandem,with concrete shoulders,200,17,80,0.2,0.7111,2.1898
Tandem,with concrete shoulders,200,17,80,0.25,0.8407,1.4711
Tandem,with concrete shoulders,200,17,80,0.3,0.9639,1.0815
Tandem,with concrete shoulders,200,17,80,0.35,1.082,0.8474
Tandem,with concrete shoulders,200,17,80,0.4,1.196,0.6961
Tandem,with concrete shoulders,200,17,150,0.15,0.4898,3.4867
Tandem,with concrete shoulders,200,17,150,0.2,0.6077,2.1666
Tandem,with concrete shoulders,200,17,150,0.25,0.7184,1.5568
Tandem,with concrete shoulders,200,17,150,0.3,0.8237,1.2264
Tandem,with concrete shoulders,200,17,150,0.35,0.9247,1.0279
Tandem,with concrete shoulders,200,17,150,0.4,1.0221,0.8997
Tandem,with concrete shoulders,200,17,300,0.15,0.4119,3.2285
Tandem,with concrete shoulders,200,17,300,0.2,0.511,2.1249
Tandem,with concrete shoulders,200,17,300,0.25,0.6041,1.6167
Tandem,with concrete shoulders,200,17,300,0.3,0.6927,1.3427
Tandem,with concrete shoulders,200,17,300,0.35,0.7775,1.1791
Tandem,with concrete shoulders,200,17,300,0.4,0.8594,1.0742
Tandem,with concrete shoulders,200,21,40,0.15,0.6816,3.8362
Tandem,with concrete shoulders,200,21,40,0.2,0.8457,2.2818
Tandem,with concrete shoulders,200,21,40,0.25,0.9998,1.5641
Tandem,with concrete shoulders,200,21,40,0.3,1.1463,1.1755
Tandem,with concrete shoulders,200,21,40,0.35,1.2867,0.9423
Tandem,with concrete shoulders,200,21,40,0.4,1.4223,0.7918
Tandem,with concrete shoulders,200,21,80,0.15,0.5731,3.8283
Tandem,with concrete shoulders,200,21,80,0.2,0.7111,2.2726
Tandem,with concrete shoulders,200,21,80,0.25,0.8407,1.5539
Tandem,with concrete shoulders,200,21,80,0.3,0.9639,1.1643
Tandem,with concrete shoulders,200,21,80,0.35,1.082,0.9302
Tandem,with concrete shoulders,200,21,80,0.4,1.196,0.7789
Tandem,with concrete shoulders,200,21,150,0.15,0.4898,3.6323
Tandem,with concrete shoulders,200,21,150,0.2,0.6077,2.3122
Tandem,with concrete shoulders,200,21,150,0.25,0.7184,1.7024
Tandem,with concrete shoulders,200,21,150,0.3,0.8237,1.372
Tandem,with concrete shoulders,200,21,150,0.35,0.9247,1.1735
Tandem,with concrete shoulders,200,21,150,0.4,1.0221,1.0453
Tandem,with concrete shoulders,200,21,300,0.15,0.4119,3.4309
Tandem,with concrete shoulders,200,21,300,0.2,0.511,2.3273
Tandem,with concrete shoulders,200,21,300,0.25,0.6041,1.8191
Tandem,with concrete shoulders,200,21,300,0.3,0.6927,1.5451
Tandem,with concrete shoulders,200,21,300,0.35,0.7775,1.3815
Tandem,with concrete shoulders,200,21,300,0.4,0.8594,1.2766
Tandem,with concrete shoulders,240,0,40,0.15,0.6816,4.114
Tandem,with concrete shoulders,240,0,40,0.2,0.8457,2.2479
Tandem,with concrete shoulders,240,0,40,0.25,0.9998,1.3859
Tandem,with concrete shoulders,240,0,40,0.3,1.1463,0.919
Tandem,with concrete shoulders,240,0,40,0.35,1.2867,0.6385
Tandem,with concrete shoulders,240,0,40,0.4,1.4223,0.4573
Tandem,with concrete shoulders,240,0,80,0.15,0.5731,4.106
Tandem,with concrete shoulders,240,0,80,0.2,0.7111,2.2387
Tandem,with concrete shoulders,240,0,80,0.25,0.8407,1.3756
Tandem,with concrete shoulders,240,0,80,0.3,0.9639,0.9078
Tandem,with concrete shoulders,240,0,80,0.35,1.082,0.6264
Tandem,with concrete shoulders,240,0,80,0.4,1.196,0.4444
Tandem,with concrete shoulders,240,0,150,0.15,0.4898,3.4726
Tandem,with concrete shoulders,240,0,150,0.2,0.6077,1.888
Tandem,with concrete shoulders,240,0,150,0.25,0.7184,1.1557
Tandem,with concrete shoulders,240,0,150,0.3,0.8237,0.7588
Tandem,with concrete shoulders,240,0,150,0.35,0.9247,0.5202
Tandem,with concrete shoulders,240,0,150,0.4,1.0221,0.3659
Tandem,with concrete shoulders,240,0,300,0.15,0.4119,2.8758
Tandem,with concrete shoulders,240,0,300,0.2,0.511,1.5501
Tandem,with concrete shoulders,240,0,300,0.25,0.6041,0.9392
Tandem,with concrete shoulders,240,0,300,0.3,0.6927,0.6094
Tandem,with concrete shoulders,240,0,300,0.35,0.7775,0.4121
Tandem,with concrete shoulders,240,0,300,0.4,0.8594,0.2854
Tandem,with concrete shoulders,240,8,40,0.15,0.6816,4.2796
Tandem,with concrete shoulders,240,8,40,0.2,0.8457,2.4135
Tandem,with concrete shoulders,240,8,40,0.25,0.9998,1.5515
Tandem,with concrete shoulders,240,8,40,0.3,1.1463,1.0846
Tandem,with concrete shoulders,240,8,40,0.35,1.2867,0.8041
Tandem,with concrete shoulders,240,8,40,0.4,1.4223,0.6229
Tandem,with concrete shoulders,240,8,80,0.15,0.5731,4.2716
Tandem,with concrete shoulders,240,8,80,0.2,0.7111,2.4043
Tandem,with concrete shoulders,240,8,80,0.25,0.8407,1.5412
Tandem,with concrete shoulders,240,8,80,0.3,0.9639,1.0734
Tandem,with concrete shoulders,240,8,80,0.35,1.082,0.792
Tandem,with concrete shoulders,240,8,80,0.4,1.196,0.61
Tandem,with concrete shoulders,240,8,150,0.15,0.4898,3.7638
Tandem,with concrete shoulders,240,8,150,0.2,0.6077,2.1792
Tandem,with concrete shoulders,240,8,150,0.25,0.7184,1.4469
Tandem,with concrete shoulders,240,8,150,0.3,0.8237,1.05
Tandem,with concrete shoulders,240,8,150,0.35,0.9247,0.8114
Tandem,with concrete shoulders,240,8,150,0.4,1.0221,0.6571
Tandem,with concrete shoulders,240,8,300,0.15,0.4119,3.2806
Tandem,with concrete shoulders,240,8,300,0.2,0.511,1.9549
Tandem,with concrete shoulders,240,8,300,0.25,0.6041,1.344
Tandem,with concrete shoulders,240,8,300,0.3,0.6927,1.0142
Tandem,with concrete shoulders,240,8,300,0.35,0.7775,0.8169
Tandem,with concrete shoulders,240,8,300,0.4,0.8594,0.6902
Tandem,with concrete shoulders,240,13,40,0.15,0.6816,4.3831
Tandem,with concrete shoulders,240,13,40,0.2,0.8457,2.517
Tandem,with concrete shoulders,240,13,40,0.25,0.9998,1.655
Tandem,with concrete shoulders,240,13,40,0.3,1.1463,1.1881
Tandem,with concrete shoulders,240,13,40,0.35,1.2867,0.9076
Tandem,with concrete shoulders,240,13,40,0.4,1.4223,0.7264
Tandem,with concrete shoulders,240,13,80,0.15,0.5731,4.3751
Tandem,with concrete shoulders,240,13,80,0.2,0.7111,2.5078
Tandem,with concrete shoulders,240,13,80,0.25,0.8407,1.6447
Tandem,with concrete shoulders,240,13,80,0.3,0.9639,1.1769
Tandem,with concrete shoulders,240,13,80,0.35,1.082,0.8955
Tandem,with concrete shoulders,240,13,80,0.4,1.196,0.7135
Tandem,with concrete shoulders,240,13,150,0.15,0.4898,3.9458
Tandem,with concrete shoulders,240,13,150,0.2,0.6077,2.3612
Tandem,with concrete shoulders,240,13,150,0.25,0.7184,1.6289
Tandem,with concrete shoulders,240,13,150,0.3,0.8237,1.232
Tandem,with concrete shoulders,240,13,150,0.35,0.9247,0.9934
Tandem,with concrete shoulders,240,13,150,0.4,1.0221,0.8391
Tandem,with concrete shoulders,240,13,300,0.15,0.4119,3.5336
Tandem,with concrete shoulders,240,13,300,0.2,0.511,2.2079
Tandem,with concrete shoulders,240,13,300,0.25,0.6041,1.597
Tandem,with concrete shoulders,240,13,300,0.3,0.6927,1.2672
Tandem,with concrete shoulders,240,13,300,0.35,0.7775,1.0699
Tandem,with concrete shoulders,240,13,300,0.4,0.8594,0.9432
Tandem,with concrete shoulders,240,17,40,0.15,0.6816,4.4659
Tandem,with concrete shoulders,240,17,40,0.2,0.8457,2.5998
Tandem,with concrete shoulders,240,17,40,0.25,0.9998,1.7378
Tandem,with concrete shoulders,240,17,40,0.3,1.1463,1.2709
Tandem,with concrete shoulders,240,17,40,0.35,1.2867,0.9904
Tandem,with concrete shoulders,240,17,40,0.4,1.4223,0.8092
Tandem,with concrete shoulders,240,17,80,0.15,0.5731,4.4579
Tandem,with concrete shoulders,240,17,80,0.2,0.7111,2.5906
Tandem,with concrete shoulders,240,17,80,0.25,0.8407,1.7275
Tandem,with concrete shoulders,240,17,80,0.3,0.9639,1.2597
Tandem,with concrete shoulders,240,17,80,0.35,1.082,0.9783
Tandem,with concrete shoulders,240,17,80,0.4,1.196,0.7963
Tandem,with concrete shoulders,240,17,150,0.15,0.4898,4.0914
Tandem,with concrete shoulders,240,17,150,0.2,0.6077,2.5068
Tandem,with concrete shoulders,240,17,150,0.25,0.7184,1.7745
Tandem,with concrete shoulders,240,17,150,0.3,0.8237,1.3776
Tandem,with concrete shoulders,240,17,150,0.35,0.9247,1.139
Tandem,with concrete shoulders,240,17,150,0.4,1.0221,0.9847
Tandem,with concrete shoulders,240,17,300,0.15,0.4119,3.736
Tandem,with concrete shoulders,240,17,300,0.2,0.511,2.4103
Tandem,with concrete shoulders,240,17,300,0.25,0.6041,1.7994
Tandem,with concrete shoulders,240,17,300,0.3,0.6927,1.4696
Tandem,with concrete shoulders,240,17,300,0.35,0.7775,1.2723
Tandem,with concrete shoulders,240,17,300,0.4,0.8594,1.1456
Tandem,with concrete shoulders,240,21,40,0.15,0.6816,4.5487
Tandem,with concrete shoulders,240,21,40,0.2,0.8457,2.6826
Tandem,with concrete shoulders,240,21,40,0.25,0.9998,1.8206
Tandem,with concrete shoulders,240,21,40,0.3,1.1463,1.3537
Tandem,with concrete shoulders,240,21,40,0.35,1.2867,1.0732
Tandem,with concrete shoulders,240,21,40,0.4,1.4223,0.892
Tandem,with concrete shoulders,240,21,80,0.15,0.5731,4.5407
Tandem,with concrete shoulders,240,21,80,0.2,0.7111,2.6734
Tandem,with concrete shoulders,240,21,80,0.25,0.8407,1.8103
Tandem,with concrete shoulders,240,21,80,0.3,0.9639,1.3425
Tandem,with concrete shoulders,240,21,80,0.35,1.082,1.0611
Tandem,with concrete shoulders,240,21,80,0.4,1.196,0.8791
Tandem,with concrete shoulders,240,21,150,0.15,0.4898,4.237
Tandem,with concrete shoulders,240,21,150,0.2,0.6077,2.6524
Tandem,with concrete shoulders,240,21,150,0.25,0.7184,1.9201
Tandem,with concrete shoulders,240,21,150,0.3,0.8237,1.5232
Tandem,with concrete shoulders,240,21,150,0.35,0.9247,1.2846
Tandem,with concrete shoulders,240,21,150,0.4,1.0221,1.1303
Tandem,with concrete shoulders,240,21,300,0.15,0.4119,3.9384
Tandem,with concrete shoulders,240,21,300,0.2,0.511,2.6127
Tandem,with concrete shoulders,240,21,300,0.25,0.6041,2.0018
Tandem,with concrete shoulders,240,21,300,0.3,0.6927,1.672
Tandem,with concrete shoulders,240,21,300,0.35,0.7775,1.4747
Tandem,with concrete shoulders,240,21,300,0.4,0.8594,1.348
Tandem,with concrete shoulders,300,0,40,0.15,0.6816,5.1827
Tandem,with concrete shoulders,300,0,40,0.2,0.8457,2.849
Tandem,with concrete shoulders,300,0,40,0.25,0.9998,1.7706
Tandem,with concrete shoulders,300,0,40,0.3,1.1463,1.1861
Tandem,with concrete shoulders,300,0,40,0.35,1.2867,0.8348
Tandem,with concrete shoulders,300,0,40,0.4,1.4223,0.6076
Tandem,with concrete shoulders,300,0,80,0.15,0.5731,5.1748
Tandem,with concrete shoulders,300,0,80,0.2,0.7111,2.8399
Tandem,with concrete shoulders,300,0,80,0.25,0.8407,1.7604
Tandem,with concrete shoulders,300,0,80,0.3,0.9639,1.1749
Tandem,with concrete shoulders,300,0,80,0.35,1.082,0.8227
Tandem,with concrete shoulders,300,0,80,0.4,1.196,0.5947
Tandem,with concrete shoulders,300,0,150,0.15,0.4898,4.3798
Tandem,with concrete shoulders,300,0,150,0.2,0.6077,2.3982
Tandem,with concrete shoulders,300,0,150,0.25,0.7184,1.4823
Tandem,with concrete shoulders,300,0,150,0.3,0.8237,0.9856
Tandem,with concrete shoulders,300,0,150,0.35,0.9247,0.6868
Tandem,with concrete shoulders,300,0,150,0.4,1.0221,0.4935
Tandem,with concrete shoulders,300,0,300,0.15,0.4119,3.6369
Tandem,with concrete shoulders,300,0,300,0.2,0.511,1.9783
Tandem,with concrete shoulders,300,0,300,0.25,0.6041,1.2132
Tandem,with concrete shoulders,300,0,300,0.3,0.6927,0.7997
Tandem,with concrete shoulders,300,0,300,0.35,0.7775,0.5519
Tandem,with concrete shoulders,300,0,300,0.4,0.8594,0.3924
Tandem,with concrete shoulders,300,8,40,0.15,0.6816,5.3483
Tandem,with concrete shoulders,300,8,40,0.2,0.8457,3.0146
Tandem,with concrete shoulders,300,8,40,0.25,0.9998,1.9362
Tandem,with concrete shoulders,300,8,40,0.3,1.1463,1.3517
Tandem,with concrete shoulders,300,8,40,0.35,1.2867,1.0004
Tandem,with concrete shoulders,300,8,40,0.4,1.4223,0.7732
Tandem,with concrete shoulders,300,8,80,0.15,0.5731,5.3404
Tandem,with concrete shoulders,300,8,80,0.2,0.7111,3.0055
Tandem,with concrete shoulders,300,8,80,0.25,0.8407,1.926
Tandem,with concrete shoulders,300,8,80,0.3,0.9639,1.3405
Tandem,with concrete shoulders,300,8,80,0.35,1.082,0.9883
Tandem,with concrete shoulders,300,8,80,0.4,1.196,0.7603
Tandem,with concrete shoulders,300,8,150,0.15,0.4898,4.671
Tandem,with concrete shoulders,300,8,150,0.2,0.6077,2.6894
Tandem,with concrete shoulders,300,8,150,0.25,0.7184,1.7735
Tandem,with concrete shoulders,300,8,150,0.3,0.8237,1.2768
Tandem,with concrete shoulders,300,8,150,0.35,0.9247,0.978
Tandem,with concrete shoulders,300,8,150,0.4,1.0221,0.7847
Tandem,with concrete shoulders,300,8,300,0.15,0.4119,4.0417
Tandem,with concrete shoulders,300,8,300,0.2,0.511,2.3831
Tandem,with concrete shoulders,300,8,300,0.25,0.6041,1.618
Tandem,with concrete shoulders,300,8,300,0.3,0.6927,1.2045
Tandem,with concrete shoulders,300,8,300,0.35,0.7775,0.9567
Tandem,with concrete shoulders,300,8,300,0.4,0.8594,0.7972
Tandem,with concrete shoulders,300,13,40,0.15,0.6816,5.4518
Tandem,with concrete shoulders,300,13,40,0.2,0.8457,3.1181
Tandem,with concrete shoulders,300,13,40,0.25,0.9998,2.0397
Tandem,with concrete shoulders,300,13,40,0.3,1.1463,1.4552
Tandem,with concrete shoulders,300,13,40,0.35,1.2867,1.1039
Tandem,with concrete shoulders,300,13,40,0.4,1.4223,0.8767
Tandem,with concrete shoulders,300,13,80,0.15,0.5731,5.4439
Tandem,with concrete shoulders,300,13,80,0.2,0.7111,3.109
Tandem,with concrete shoulders,300,13,80,0.25,0.8407,2.0295
Tandem,with concrete shoulders,300,13,80,0.3,0.9639,1.444
Tandem,with concrete shoulders,300,13,80,0.35,1.082,1.0918
Tandem,with concrete shoulders,300,13,80,0.4,1.196,0.8638
Tandem,with concrete shoulders,300,13,150,0.15,0.4898,4.853
Tandem,with concrete shoulders,300,13,150,0.2,0.6077,2.8714
Tandem,with concrete shoulders,300,13,150,0.25,0.7184,1.9555
Tandem,with concrete shoulders,300,13,150,0.3,0.8237,1.4588
Tandem,with concrete shoulders,300,13,150,0.35,0.9247,1.16
Tandem,with concrete shoulders,300,13,150,0.4,1.0221,0.9667
Tandem,with concrete shoulders,300,13,300,0.15,0.4119,4.2947
Tandem,with concrete shoulders,300,13,300,0.2,0.511,2.6361
Tandem,with concrete shoulders,300,13,300,0.25,0.6041,1.871
Tandem,with concrete shoulders,300,13,300,0.3,0.6927,1.4575
Tandem,with concrete shoulders,300,13,300,0.35,0.7775,1.2097
Tandem,with concrete shoulders,300,13,300,0.4,0.8594,1.0502
Tandem,with concrete shoulders,300,17,40,0.15,0.6816,5.5346
Tandem,with concrete shoulders,300,17,40,0.2,0.8457,3.2009
Tandem,with concrete shoulders,300,17,40,0.25,0.9998,2.1225
Tandem,with concrete shoulders,300,17,40,0.3,1.1463,1.538
Tandem,with concrete shoulders,300,17,40,0.35,1.2867,1.1867
Tandem,with concrete shoulders,300,17,40,0.4,1.4223,0.9595
Tandem,with concrete shoulders,300,17,80,0.15,0.5731,5.5267
Tandem,with concrete shoulders,300,17,80,0.2,0.7111,3.1918
Tandem,with concrete shoulders,300,17,80,0.25,0.8407,2.1123
Tandem,with concrete shoulders,300,17,80,0.3,0.9639,1.5268
Tandem,with concrete shoulders,300,17,80,0.35,1.082,1.1746
Tandem,with concrete shoulders,300,17,80,0.4,1.196,0.9466
Tandem,with concrete shoulders,300,17,150,0.15,0.4898,4.9986
Tandem,with concrete shoulders,300,17,150,0.2,0.6077,3.017
Tandem,with concrete shoulders,300,17,150,0.25,0.7184,2.1011
Tandem,with concrete shoulders,300,17,150,0.3,0.8237,1.6044
Tandem,with concrete shoulders,300,17,150,0.35,0.9247,1.3056
Tandem,with concrete shoulders,300,17,150,0.4,1.0221,1.1123
Tandem,with concrete shoulders,300,17,300,0.15,0.4119,4.4971
Tandem,with concrete shoulders,300,17,300,0.2,0.511,2.8385
Tandem,with concrete shoulders,300,17,300,0.25,0.6041,2.0734
Tandem,with concrete shoulders,300,17,300,0.3,0.6927,1.6599
Tandem,with concrete shoulders,300,17,300,0.35,0.7775,1.4121
Tandem,with concrete shoulders,300,17,300,0.4,0.8594,1.2526
Tandem,with concrete shoulders,300,21,40,0.15,0.6816,5.6174
Tandem,with concrete shoulders,300,21,40,0.2,0.8457,3.2837
Tandem,with concrete shoulders,300,21,40,0.25,0.9998,2.2053
Tandem,with concrete shoulders,300,21,40,0.3,1.1463,1.6208
Tandem,with concrete shoulders,300,21,40,0.35,1.2867,1.2695
Tandem,with concrete shoulders,300,21,40,0.4,1.4223,1.0423
Tandem,with concrete shoulders,300,21,80,0.15,0.5731,5.6095
Tandem,with concrete shoulders,300,21,80,0.2,0.7111,3.2746
Tandem,with concrete shoulders,300,21,80,0.25,0.8407,2.1951
Tandem,with concrete shoulders,300,21,80,0.3,0.9639,1.6096
Tandem,with concrete shoulders,300,21,80,0.35,1.082,1.2574
Tandem,with concrete shoulders,300,21,80,0.4,1.196,1.0294
Tandem,with concrete shoulders,300,21,150,0.15,0.4898,5.1442
Tandem,with concrete shoulders,300,21,150,0.2,0.6077,3.1626
Tandem,with concrete shoulders,300,21,150,0.25,0.7184,2.2467
Tandem,with concrete shoulders,300,21,150,0.3,0.8237,1.75
Tandem,with concrete shoulders,300,21,150,0.35,0.9247,1.4512
Tandem,with concrete shoulders,300,21,150,0.4,1.0221,1.2579
Tandem,with concrete shoulders,300,21,300,0.15,0.4119,4.6995
Tandem,with concrete shoulders,300,21,300,0.2,0.511,3.0409
Tandem,with concrete shoulders,300,21,300,0.25,0.6041,2.2758
Tandem,with concrete shoulders,300,21,300,0.3,0.6927,1.8623
Tandem,with concrete shoulders,300,21,300,0.35,0.7775,1.6145
Tandem,with concrete shoulders,300,21,300,0.4,0.8594,1.455
Tandem,with concrete shoulders,320,0,40,0.15,0.6816,5.5389
Tandem,with concrete shoulders,320,0,40,0.2,0.8457,3.0494
Tandem,with concrete shoulders,320,0,40,0.25,0.9998,1.8989
Tandem,with concrete shoulders,320,0,40,0.3,1.1463,1.2752
Tandem,with concrete shoulders,320,0,40,0.35,1.2867,0.9002
Tandem,with concrete shoulders,320,0,40,0.4,1.4223,0.6577
Tandem,with concrete shoulders,320,0,80,0.15,0.5731,5.531
Tandem,with concrete shoulders,320,0,80,0.2,0.7111,3.0403
Tandem,with concrete shoulders,320,0,80,0.25,0.8407,1.8886
Tandem,with concrete shoulders,320,0,80,0.3,0.9639,1.264
Tandem,with concrete shoulders,320,0,80,0.35,1.082,0.8881
Tandem,with concrete shoulders,320,0,80,0.4,1.196,0.6448
Tandem,with concrete shoulders,320,0,150,0.15,0.4898,4.6821
Tandem,with concrete shoulders,320,0,150,0.2,0.6077,2.5683
Tandem,with concrete shoulders,320,0,150,0.25,0.7184,1.5911
Tandem,with concrete shoulders,320,0,150,0.3,0.8237,1.0612
Tandem,with concrete shoulders,320,0,150,0.35,0.9247,0.7423
Tandem,with concrete shoulders,320,0,150,0.4,1.0221,0.536
Tandem,with concrete shoulders,320,0,300,0.15,0.4119,3.8906
Tandem,with concrete shoulders,320,0,300,0.2,0.511,2.121
Tandem,with concrete shoulders,320,0,300,0.25,0.6041,1.3046
Tandem,with concrete shoulders,320,0,300,0.3,0.6927,0.8631
Tandem,with concrete shoulders,320,0,300,0.35,0.7775,0.5985
Tandem,with concrete shoulders,320,0,300,0.4,0.8594,0.4281
Tandem,with concrete shoulders,320,8,40,0.15,0.6816,5.7045
Tandem,with concrete shoulders,320,8,40,0.2,0.8457,3.215
Tandem,with concrete shoulders,320,8,40,0.25,0.9998,2.0645
Tandem,with concrete shoulders,320,8,40,0.3,1.1463,1.4408
Tandem,with concrete shoulders,320,8,40,0.35,1.2867,1.0658
Tandem,with concrete shoulders,320,8,40,0.4,1.4223,0.8233
Tandem,with concrete shoulders,320,8,80,0.15,0.5731,5.6966
Tandem,with concrete shoulders,320,8,80,0.2,0.7111,3.2059
Tandem,with concrete shoulders,320,8,80,0.25,0.8407,2.0542
Tandem,with concrete shoulders,320,8,80,0.3,0.9639,1.4296
Tandem,with concrete shoulders,320,8,80,0.35,1.082,1.0537
Tandem,with concrete shoulders,320,8,80,0.4,1.196,0.8104
Tandem,with concrete shoulders,320,8,150,0.15,0.4898,4.9733
Tandem,with concrete shoulders,320,8,150,0.2,0.6077,2.8595
Tandem,with concrete shoulders,320,8,150,0.25,0.7184,1.8823
Tandem,with concrete shoulders,320,8,150,0.3,0.8237,1.3524
Tandem,with concrete shoulders,320,8,150,0.35,0.9247,1.0335
Tandem,with concrete shoulders,320,8,150,0.4,1.0221,0.8272
Tandem,with concrete shoulders,320,8,300,0.15,0.4119,4.2954
Tandem,with concrete shoulders,320,8,300,0.2,0.511,2.5258
Tandem,with concrete shoulders,320,8,300,0.25,0.6041,1.7094
Tandem,with concrete shoulders,320,8,300,0.3,0.6927,1.2679
Tandem,with concrete shoulders,320,8,300,0.35,0.7775,1.0033
Tandem,with concrete shoulders,320,8,300,0.4,0.8594,0.8329
Tandem,with concrete shoulders,320,13,40,0.15,0.6816,5.808
Tandem,with concrete shoulders,320,13,40,0.2,0.8457,3.3185
Tandem,with concrete shoulders,320,13,40,0.25,0.9998,2.168
Tandem,with concrete shoulders,320,13,40,0.3,1.1463,1.5443
Tandem,with concrete shoulders,320,13,40,0.35,1.2867,1.1693
Tandem,with concrete shoulders,320,13,40,0.4,1.4223,0.9268
Tandem,with concrete shoulders,320,13,80,0.15,0.5731,5.8001
Tandem,with concrete shoulders,320,13,80,0.2,0.7111,3.3094
Tandem,with concrete shoulders,320,13,80,0.25,0.8407,2.1577
Tandem,with concrete shoulders,320,13,80,0.3,0.9639,1.5331
Tandem,with concrete shoulders,320,13,80,0.35,1.082,1.1572
Tandem,with concrete shoulders,320,13,80,0.4,1.196,0.9139
Tandem,with concrete shoulders,320,13,150,0.15,0.4898,5.1553
Tandem,with concrete shoulders,320,13,150,0.2,0.6077,3.0415
Tandem,with concrete shoulders,320,13,150,0.25,0.7184,2.0643
Tandem,with concrete shoulders,320,13,150,0.3,0.8237,1.5344
Tandem,with concrete shoulders,320,13,150,0.35,0.9247,1.2155
Tandem,with concrete shoulders,320,13,150,0.4,1.0221,1.0092
Tandem,with concrete shoulders,320,13,300,0.15,0.4119,4.5484
Tandem,with concrete shoulders,320,13,300,0.2,0.511,2.7788
Tandem,with concrete shoulders,320,13,300,0.25,0.6041,1.9624
Tandem,with concrete shoulders,320,13,300,0.3,0.6927,1.5209
Tandem,with concrete shoulders,320,13,300,0.35,0.7775,1.2563
Tandem,with concrete shoulders,320,13,300,0.4,0.8594,1.0859
Tandem,with concrete shoulders,320,17,40,0.15,0.6816,5.8908
Tandem,with concrete shoulders,320,17,40,0.2,0.8457,3.4013
Tandem,with concrete shoulders,320,17,40,0.25,0.9998,2.2508
